hostname,outlink,count
61522,17969,2
61522,26164,2
61522,4452,2
61522,63031,2
61522,367246,2
61522,1106,2
61522,4434,2
61522,84784,2
61522,1720,2
61522,4495,2
61522,235597,2
61522,22177,2
61522,18710,1
61522,6,1
61522,6443,1
61522,4442,1
61522,4425,1
61522,8,1
61522,25649,1
61522,36,1
61522,5521,1
61522,225,1
61522,18554,1
61522,24811,1
61522,33623,1
61522,112845,1
61522,26365,1
61522,366828,1
61522,955,1
61522,366305,1
61522,67401,1
61522,4469,1
61522,278335,1
61522,108160,1
61522,84948,1
61522,4438,1
61522,18933,1
61522,18708,1
61522,21643,1
61522,88260,1
61522,178081,1
61522,301601,1
61522,19376,1
61522,120750,1
61522,185940,1
278574,72,2
278574,18346,1
278574,61164,1
278574,22299,1
278574,19076,1
278574,104129,1
278574,27472,1
6443,18796,1183
6443,19906,1180
6443,5816,1172
6443,19107,1171
6443,18598,1169
6443,5533,1158
6443,2,290
6443,1,242
6443,1095,188
6443,18268,170
6443,18346,149
6443,1040,103
6443,18362,86
6443,39000,62
6443,1150,60
6443,25499,56
6443,18364,55
6443,1752,55
6443,6218,54
6443,1092,50
6443,40944,49
6443,27502,47
6443,1149,43
6443,1117,42
6443,64866,41
6443,57088,41
6443,27131,40
6443,61164,34
6443,19334,33
6443,41108,33
6443,19984,32
6443,18391,30
6443,18775,30
6443,62926,30
6443,25649,30
6443,18393,30
6443,6,28
6443,21936,28
6443,269331,27
6443,1125,27
6443,6270,27
6443,73449,26
6443,1707,25
6443,4442,25
6443,209366,23
6443,72,21
6443,1751,20
6443,4425,18
6443,18658,17
6443,5915,16
6443,8,16
6443,303612,16
6443,1096,15
6443,1110,15
6443,7,15
6443,113,15
6443,101,15
6443,367244,15
6443,4481,15
6443,36,14
6443,1112,13
6443,5880,13
6443,1104,13
6443,366282,13
6443,25209,13
6443,1147,12
6443,4419,12
6443,1755,12
6443,35065,12
6443,18370,11
6443,15,11
6443,129,11
6443,17969,11
6443,104828,10
6443,18710,10
6443,1757,10
6443,1747,10
6443,128,10
6443,19854,10
6443,27081,10
6443,18560,9
6443,111,9
6443,20982,9
6443,5521,9
6443,28,9
6443,28335,9
6443,366113,9
6443,279023,9
6443,1109,8
6443,41550,8
6443,271188,8
6443,21089,8
6443,19970,8
6443,24669,8
6443,366705,8
6443,20081,8
6443,269138,7
6443,1100,7
6443,56510,7
6443,22,7
6443,21038,7
6443,20120,7
6443,25349,7
6443,262197,7
6443,18,7
6443,22916,7
6443,29,7
6443,21869,7
6443,1101,6
6443,225,6
6443,18496,6
6443,22088,6
6443,25750,6
6443,18529,6
6443,24503,6
6443,60,6
6443,366487,6
6443,367524,6
6443,19673,6
6443,303510,6
6443,221763,5
6443,1094,5
6443,798,5
6443,117,5
6443,21542,5
6443,18374,5
6443,1641,5
6443,26164,5
6443,305386,5
6443,110334,5
6443,68272,5
6443,277928,5
6443,367492,5
6443,25952,5
6443,29485,4
6443,20548,4
6443,19763,4
6443,67831,4
6443,366277,4
6443,1750,4
6443,12,4
6443,366124,4
6443,4452,4
6443,419,4
6443,51,4
6443,25798,4
6443,24725,4
6443,25170,4
6443,18957,4
6443,57,4
6443,142725,4
6443,401,4
6443,18186,4
6443,88925,4
6443,186480,3
6443,76561,3
6443,67338,3
6443,19076,3
6443,105094,3
6443,41,3
6443,287910,3
6443,366268,3
6443,20487,3
6443,34663,3
6443,25316,3
6443,21,3
6443,18350,3
6443,25128,3
6443,39349,3
6443,39,3
6443,30082,3
6443,21421,3
6443,69757,3
6443,78,3
6443,39224,3
6443,20639,3
6443,106145,3
6443,21919,3
6443,94,3
6443,135544,3
6443,187473,3
6443,72738,3
6443,366191,3
6443,25915,3
6443,6258,3
6443,67632,3
6443,28136,3
6443,29120,3
6443,77187,3
6443,22912,3
6443,19729,3
6443,35543,3
6443,108160,3
6443,93989,3
6443,19374,3
6443,22387,3
6443,18171,3
6443,67140,3
6443,144718,3
6443,96137,3
6443,278589,3
6443,99273,3
6443,5766,2
6443,1127,2
6443,25369,2
6443,115,2
6443,20864,2
6443,109076,2
6443,24707,2
6443,84582,2
6443,27107,2
6443,30347,2
6443,366494,2
6443,18404,2
6443,20357,2
6443,3,2
6443,18554,2
6443,72605,2
6443,30,2
6443,63031,2
6443,367459,2
6443,14,2
6443,19082,2
6443,366233,2
6443,20397,2
6443,283464,2
6443,33623,2
6443,269352,2
6443,366422,2
6443,71985,2
6443,68329,2
6443,72473,2
6443,67320,2
6443,24757,2
6443,19115,2
6443,366692,2
6443,34,2
6443,68395,2
6443,18371,2
6443,24940,2
6443,83280,2
6443,6276,2
6443,26,2
6443,17970,2
6443,105100,2
6443,367668,2
6443,22138,2
6443,73553,2
6443,13,2
6443,25320,2
6443,20434,2
6443,69774,2
6443,70042,2
6443,366206,2
6443,18920,2
6443,40,2
6443,19477,2
6443,97,2
6443,25537,2
6443,288455,2
6443,70031,2
6443,22055,2
6443,26214,2
6443,303543,2
6443,179583,2
6443,59,2
6443,83,2
6443,86,2
6443,29164,2
6443,106716,2
6443,18491,2
6443,54342,2
6443,20918,2
6443,25612,2
6443,26076,2
6443,306060,2
6443,52,2
6443,65054,2
6443,367906,2
6443,278856,2
6443,99,2
6443,91,2
6443,1409,2
6443,20653,2
6443,25937,2
6443,18725,2
6443,367006,2
6443,29272,2
6443,269117,2
6443,986,2
6443,366874,2
6443,28139,2
6443,69230,2
6443,68380,2
6443,106,2
6443,106174,2
6443,110044,2
6443,86815,2
6443,24692,2
6443,85970,2
6443,367495,2
6443,24981,2
6443,24525,2
6443,27150,2
6443,115865,2
6443,77139,2
6443,262801,2
6443,27476,2
6443,25795,2
6443,269162,2
6443,25013,2
6443,101415,2
6443,87904,2
6443,67997,2
6443,28214,2
6443,93872,2
6443,4429,1
6443,18704,1
6443,25444,1
6443,22299,1
6443,41150,1
6443,18515,1
6443,56051,1
6443,20153,1
6443,5527,1
6443,366162,1
6443,1721,1
6443,57766,1
6443,304,1
6443,24811,1
6443,270007,1
6443,367021,1
6443,24716,1
6443,367246,1
6443,366646,1
6443,366417,1
6443,104129,1
6443,26590,1
6443,26924,1
6443,367248,1
6443,109,1
6443,294,1
6443,18600,1
6443,34082,1
6443,40401,1
6443,277863,1
6443,18620,1
6443,367449,1
6443,112845,1
6443,104995,1
6443,367891,1
6443,6264,1
6443,366211,1
6443,107634,1
6443,259126,1
6443,1706,1
6443,1756,1
6443,367221,1
6443,23014,1
6443,69451,1
6443,24993,1
6443,61829,1
6443,269457,1
6443,21999,1
6443,20270,1
6443,269301,1
6443,56708,1
6443,29100,1
6443,150169,1
6443,367598,1
6443,18438,1
6443,367039,1
6443,367169,1
6443,367762,1
6443,72681,1
6443,366250,1
6443,67934,1
6443,25056,1
6443,106251,1
6443,103906,1
6443,44,1
6443,25771,1
6443,286536,1
6443,23115,1
6443,57174,1
6443,25451,1
6443,112378,1
6443,296696,1
6443,367328,1
6443,38941,1
6443,25033,1
6443,67401,1
6443,27552,1
6443,18431,1
6443,89299,1
6443,871,1
6443,368082,1
6443,106169,1
6443,4469,1
6443,367494,1
6443,26799,1
6443,25,1
6443,141,1
6443,22540,1
6443,24649,1
6443,28002,1
6443,366942,1
6443,73407,1
6443,40281,1
6443,21537,1
6443,268225,1
6443,108607,1
6443,19072,1
6443,19822,1
6443,29476,1
6443,1200,1
6443,61,1
6443,26896,1
6443,366364,1
6443,26704,1
6443,19050,1
6443,35631,1
6443,18535,1
6443,65,1
6443,687,1
6443,6618,1
6443,25826,1
6443,25841,1
6443,22726,1
6443,68155,1
6443,367381,1
6443,20737,1
6443,20871,1
6443,25691,1
6443,82159,1
6443,27427,1
6443,69028,1
6443,53,1
6443,277874,1
6443,20320,1
6443,304668,1
6443,24802,1
6443,39784,1
6443,84948,1
6443,30252,1
6443,54,1
6443,22517,1
6443,74332,1
6443,26202,1
6443,62,1
6443,144903,1
6443,147978,1
6443,19017,1
6443,116527,1
6443,18784,1
6443,21993,1
6443,27034,1
6443,77983,1
6443,148967,1
6443,20666,1
6443,124,1
6443,104554,1
6443,245799,1
6443,366306,1
6443,54330,1
6443,96,1
6443,1359,1
6443,25217,1
6443,40918,1
6443,29533,1
6443,29410,1
6443,112981,1
6443,78756,1
6443,68,1
6443,18741,1
6443,144934,1
6443,81057,1
6443,71319,1
6443,26639,1
6443,100401,1
6443,213929,1
6443,271328,1
6443,24807,1
6443,25601,1
6443,222532,1
6443,75465,1
6443,24748,1
6443,25926,1
6443,86770,1
6443,267108,1
6443,28763,1
6443,106699,1
6443,67183,1
6443,25426,1
6443,7021,1
6443,71286,1
6443,367612,1
6443,1118,1
6443,29953,1
6443,24775,1
6443,28954,1
6443,366280,1
6443,25253,1
6443,69419,1
6443,64402,1
6443,25586,1
6443,26131,1
6443,26602,1
6443,27487,1
6443,26874,1
6443,56,1
6443,46373,1
6443,29508,1
6443,67670,1
6443,25379,1
6443,89515,1
6443,278699,1
6443,88091,1
6443,19536,1
6443,24769,1
6443,35035,1
6443,24642,1
6443,102745,1
6443,277995,1
6443,86264,1
6443,366235,1
6443,131487,1
6443,69,1
6443,63,1
6443,25219,1
6443,88179,1
6443,32472,1
6443,87247,1
6443,81137,1
6443,18450,1
6443,278163,1
6443,81866,1
6443,71300,1
6443,113722,1
6443,21909,1
6443,33400,1
6443,19379,1
6443,26462,1
6443,297220,1
6443,101082,1
6443,146427,1
6443,277886,1
6443,73521,1
6443,144344,1
6443,70498,1
6443,68970,1
6443,26899,1
6443,4470,1
6443,211436,1
6443,129582,1
6443,31759,1
6443,178528,1
6443,20707,1
6443,27458,1
6443,25721,1
6443,21566,1
6443,28907,1
6443,85107,1
6443,79209,1
6443,212080,1
6443,521,1
6443,67720,1
6443,26063,1
6443,18173,1
6443,66987,1
6443,87312,1
6443,71437,1
6443,86890,1
6443,20673,1
6443,71,1
6443,41361,1
6443,26275,1
6443,53839,1
6443,87850,1
6443,26691,1
6443,278122,1
6443,78572,1
6443,793,1
6443,18726,1
6443,134698,1
6443,298478,1
6443,90885,1
6443,18340,1
6443,90611,1
6443,84811,1
6443,322167,1
6443,20370,1
6443,87049,1
6443,29374,1
6443,307876,1
6443,18373,1
6443,88006,1
6443,302213,1
6443,80815,1
6443,80292,1
6443,74269,1
6443,288016,1
6443,33514,1
6443,86148,1
6443,74147,1
6443,29602,1
6443,194377,1
6443,26301,1
6443,29570,1
6443,28885,1
6443,278472,1
6443,28799,1
6443,289646,1
6443,82632,1
6443,72282,1
6443,280437,1
6443,53863,1
6443,33640,1
6443,1284,1
6443,92210,1
6443,144334,1
6443,113316,1
6443,278106,1
6443,270639,1
6443,23733,1
6443,158263,1
6443,89813,1
6443,18562,1
6443,19711,1
6443,140854,1
6443,26420,1
6443,54282,1
6443,106479,1
6443,72758,1
6443,18859,1
6443,113647,1
6443,70526,1
6443,27125,1
6443,127886,1
6443,161907,1
6443,19066,1
6443,76994,1
6443,29356,1
6443,147513,1
6443,22228,1
6443,105258,1
6443,27941,1
6443,5895,1
6443,297236,1
6443,365855,1
6443,301945,1
6443,296086,1
6443,56464,1
6443,100245,1
6443,26080,1
6443,30022,1
6443,19500,1
6443,67178,1
6443,96108,1
6443,21939,1
6443,70972,1
6443,76167,1
6443,302910,1
6443,164023,1
6443,91412,1
6443,22547,1
6443,96014,1
6443,25684,1
6443,294219,1
6443,26556,1
6443,88769,1
6443,287927,1
6443,298180,1
6443,29366,1
6443,298836,1
6443,72974,1
6443,288346,1
6443,229838,1
6443,25654,1
6443,1549,1
6443,25289,1
6443,71277,1
6443,100576,1
6443,20808,1
131760,18346,11
131760,1,6
131760,1752,4
131760,64866,4
131760,1095,3
131760,7,3
131760,8,3
131760,1747,3
131760,56051,3
131760,2,2
131760,18268,2
131760,27502,2
131760,62926,2
131760,113,2
131760,104129,2
131760,20827,2
131760,68276,2
131760,18364,1
131760,39000,1
131760,1149,1
131760,19334,1
131760,1751,1
131760,4425,1
131760,1109,1
131760,4419,1
131760,72,1
131760,36,1
131760,1100,1
131760,5766,1
131760,798,1
131760,18496,1
131760,20548,1
131760,21542,1
131760,22299,1
131760,1750,1
131760,41150,1
131760,12,1
131760,109076,1
131760,21,1
131760,51,1
131760,69774,1
131760,63052,1
131760,27163,1
131760,114116,1
131760,270687,1
131760,26446,1
131760,27185,1
5758,2,10
5758,1,6
5758,5813,5
5758,1095,3
5758,1751,3
5758,166,3
5758,40944,2
5758,107634,2
5758,336,2
5758,19066,2
5758,104828,1
5758,6,1
5758,113,1
5758,1101,1
5758,15,1
5758,5880,1
5758,26164,1
5758,367398,1
5758,367668,1
5758,4415,1
5758,69881,1
5758,19704,1
5758,21529,1
5758,18884,1
5758,74147,1
100469,19334,2
100469,287910,2
100469,7,1
112898,2,99
112898,1,75
112898,18268,65
112898,1095,64
112898,27502,55
112898,1707,48
112898,18346,44
112898,111,32
112898,18364,29
112898,71985,20
112898,18391,19
112898,1112,17
112898,1757,16
112898,1127,16
112898,6218,15
112898,8,15
112898,25499,14
112898,1751,14
112898,4425,14
112898,39000,13
112898,1040,12
112898,6,12
112898,1147,12
112898,56510,12
112898,1149,11
112898,18370,10
112898,104828,10
112898,115,10
112898,64866,9
112898,1755,9
112898,5880,9
112898,1150,8
112898,113,8
112898,22018,8
112898,18362,7
112898,61164,7
112898,1752,7
112898,269331,7
112898,18710,7
112898,19984,7
112898,15,7
112898,40944,6
112898,1109,6
112898,1100,6
112898,5521,6
112898,67338,6
112898,1750,6
112898,24811,6
112898,330960,6
112898,304344,6
112898,19334,5
112898,1096,5
112898,1747,5
112898,1117,4
112898,62926,4
112898,1101,4
112898,209366,4
112898,4419,4
112898,41150,4
112898,12,4
112898,26164,4
112898,20487,4
112898,277863,4
112898,366191,4
112898,1092,3
112898,1110,3
112898,6443,3
112898,73449,3
112898,4442,3
112898,186480,3
112898,225,3
112898,28,3
112898,20548,3
112898,22,3
112898,25369,3
112898,271188,3
112898,109076,3
112898,35448,3
112898,24716,3
112898,269352,3
112898,67320,3
112898,277871,3
112898,38,3
112898,18775,2
112898,221763,2
112898,18560,2
112898,20982,2
112898,29485,2
112898,18496,2
112898,21933,2
112898,18658,2
112898,366282,2
112898,1641,2
112898,18529,2
112898,84582,2
112898,5527,2
112898,21089,2
112898,6154,2
112898,20397,2
112898,10,2
112898,29343,2
112898,367891,2
112898,68395,2
112898,18371,2
112898,366828,2
112898,64051,2
112898,24501,2
112898,38821,2
112898,22389,2
112898,664,2
112898,69091,2
112898,279026,2
112898,80817,2
112898,19569,2
112898,294347,2
112898,278957,2
112898,5533,1
112898,5915,1
112898,7,1
112898,101,1
112898,72,1
112898,1094,1
112898,269138,1
112898,1104,1
112898,5766,1
112898,798,1
112898,18704,1
112898,4428,1
112898,9,1
112898,19763,1
112898,41550,1
112898,28335,1
112898,22088,1
112898,129,1
112898,56758,1
112898,20120,1
112898,105094,1
112898,25349,1
112898,20153,1
112898,17969,1
112898,4452,1
112898,18404,1
112898,67264,1
112898,57766,1
112898,34663,1
112898,60,1
112898,367021,1
112898,54346,1
112898,366646,1
112898,366233,1
112898,21,1
112898,419,1
112898,283464,1
112898,1106,1
112898,29,1
112898,366325,1
112898,25798,1
112898,39,1
112898,68329,1
112898,24757,1
112898,40401,1
112898,84784,1
112898,112845,1
112898,26365,1
112898,78,1
112898,83280,1
112898,1706,1
112898,18957,1
112898,69451,1
112898,20639,1
112898,367398,1
112898,106145,1
112898,5810,1
112898,105231,1
112898,13,1
112898,68816,1
112898,70042,1
112898,1097,1
112898,112378,1
112898,296696,1
112898,65890,1
112898,5813,1
112898,20782,1
112898,18431,1
112898,19477,1
112898,97,1
112898,45,1
112898,25537,1
112898,22540,1
112898,20324,1
112898,104698,1
112898,7212,1
112898,56903,1
112898,303543,1
112898,298394,1
112898,367381,1
112898,1342,1
112898,53078,1
112898,1344,1
112898,277874,1
112898,20827,1
112898,67867,1
112898,68928,1
112898,69314,1
112898,86881,1
112898,26202,1
112898,33824,1
112898,70051,1
112898,21608,1
112898,278856,1
112898,25618,1
112898,19647,1
112898,25952,1
112898,83182,1
112898,300214,1
112898,19416,1
112898,29410,1
112898,53384,1
112898,81299,1
112898,24748,1
112898,1198,1
112898,142431,1
112898,54343,1
112898,211671,1
112898,29953,1
112898,29101,1
112898,277999,1
112898,108320,1
112898,40544,1
112898,26087,1
112898,19694,1
112898,91898,1
112898,68146,1
112898,294134,1
112898,87247,1
112898,302324,1
112898,22753,1
112898,277886,1
112898,208007,1
112898,32883,1
112898,180161,1
112898,1496,1
112898,112234,1
112898,86273,1
112898,146458,1
112898,18836,1
112898,25772,1
112898,110186,1
112898,21575,1
112898,278994,1
112898,283804,1
112898,76352,1
112898,60639,1
112898,25804,1
112898,173939,1
112898,20892,1
112898,278602,1
112898,298976,1
112898,54436,1
112898,288730,1
112898,71585,1
112898,85051,1
112898,22547,1
5590,18346,5
5590,1,4
5590,18268,3
5590,1095,3
5590,1751,2
5590,4425,2
5590,1094,2
5590,2,1
5590,18362,1
5590,18364,1
5590,39000,1
5590,40944,1
5590,1752,1
5590,18391,1
5590,18710,1
5590,73449,1
5590,4442,1
5590,113,1
5590,1109,1
5590,1104,1
5590,225,1
5590,26164,1
5590,21089,1
5590,38941,1
5590,77574,1
5590,33312,1
5590,41581,1
5590,33154,1
5590,302581,1
5593,2,3
5593,27131,3
5593,29343,3
5593,91542,3
5593,1,2
5593,4425,2
5593,18346,1
5593,1095,1
5593,27502,1
5593,1149,1
5593,1150,1
5593,61164,1
5593,1096,1
5593,269331,1
5593,6,1
5593,6443,1
5593,113,1
5593,20982,1
5593,67831,1
5593,19970,1
5593,98755,1
5593,38941,1
5593,7212,1
5593,32847,1
5593,86481,1
5593,297474,1
5593,228952,1
5593,84754,1
86129,1040,1
86129,72473,1
61616,1,2
61616,18268,1
61616,1095,1
61616,18775,1
61616,101,1
61616,28,1
61616,21038,1
61616,25750,1
61616,20120,1
61616,30082,1
61616,41736,1
61616,58477,1
279026,67574,276
279026,18346,265
279026,18362,219
279026,4428,206
279026,2,184
279026,1095,148
279026,1,124
279026,18268,119
279026,18364,77
279026,27502,69
279026,1040,57
279026,39000,54
279026,1127,44
279026,1707,41
279026,25499,39
279026,18391,37
279026,26087,37
279026,19984,33
279026,8,33
279026,1752,32
279026,111,32
279026,64866,30
279026,1150,28
279026,1149,27
279026,1751,27
279026,5915,27
279026,269331,26
279026,6218,25
279026,40944,22
279026,61164,21
279026,1096,21
279026,18710,21
279026,7,19
279026,6,18
279026,113,18
279026,1112,18
279026,24716,18
279026,4442,16
279026,56510,16
279026,1755,15
279026,115,15
279026,62926,14
279026,1747,14
279026,19388,14
279026,1092,13
279026,1110,13
279026,1147,13
279026,22018,13
279026,366124,12
279026,277871,12
279026,221763,11
279026,209366,11
279026,25369,11
279026,112898,11
279026,73449,10
279026,1101,10
279026,19334,9
279026,6443,9
279026,1757,9
279026,18529,9
279026,104828,8
279026,4425,8
279026,4419,8
279026,5880,8
279026,307,8
279026,18370,7
279026,186480,7
279026,15,7
279026,20982,7
279026,56758,7
279026,4452,7
279026,277863,7
279026,1109,6
279026,101,6
279026,1100,6
279026,28,6
279026,9,6
279026,56051,6
279026,84784,6
279026,206424,6
279026,5521,5
279026,798,5
279026,18704,5
279026,41150,5
279026,12,5
279026,109076,5
279026,367246,5
279026,147130,5
279026,1094,4
279026,36,4
279026,1104,4
279026,20548,4
279026,41550,4
279026,67831,4
279026,271188,4
279026,35448,4
279026,17969,4
279026,26164,4
279026,33623,4
279026,39,4
279026,68329,4
279026,67324,4
279026,112845,4
279026,367398,4
279026,94,4
279026,133,4
279026,33810,4
279026,7212,4
279026,73211,4
279026,1117,3
279026,21936,3
279026,18560,3
279026,29485,3
279026,18496,3
279026,67338,3
279026,1750,3
279026,366282,3
279026,1641,3
279026,20120,3
279026,305385,3
279026,84582,3
279026,262197,3
279026,5527,3
279026,21089,3
279026,34663,3
279026,279023,3
279026,21,3
279026,20397,3
279026,25128,3
279026,26924,3
279026,68395,3
279026,24940,3
279026,61829,3
279026,21513,3
279026,18687,3
279026,277881,3
279026,38821,3
279026,1200,3
279026,29164,3
279026,25691,3
279026,26531,3
279026,63248,3
279026,5533,2
279026,18775,2
279026,76561,2
279026,5766,2
279026,128,2
279026,21933,2
279026,18658,2
279026,27131,2
279026,22,2
279026,28335,2
279026,287910,2
279026,366162,2
279026,366494,2
279026,1721,2
279026,25209,2
279026,67264,2
279026,57766,2
279026,72605,2
279026,20487,2
279026,24811,2
279026,22916,2
279026,6154,2
279026,367459,2
279026,104129,2
279026,26590,2
279026,367248,2
279026,72473,2
279026,18600,2
279026,34082,2
279026,367891,2
279026,366828,2
279026,262823,2
279026,22332,2
279026,18957,2
279026,69451,2
279026,25699,2
279026,367446,2
279026,106145,2
279026,65422,2
279026,39200,2
279026,105231,2
279026,44,2
279026,25057,2
279026,72738,2
279026,296696,2
279026,108,2
279026,1349,2
279026,28002,2
279026,366942,2
279026,29476,2
279026,27427,2
279026,82687,2
279026,86881,2
279026,70051,2
279026,25216,2
279026,87917,2
279026,20875,2
279026,367374,2
279026,211671,2
279026,29953,2
279026,269650,2
279026,35601,2
